id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
,,40000,40000,40000, 36 months,8.19,1256.97,A,A4,Senior Auditor,4 years,MORTGAGE,100000,Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,782xx,TX,28.6,0,Sep-2007,0,,,12,0,33001,67.9,24,w,38025.34,38025.34,2486.64,2486.64,1974.66,511.98,0.0,0.0,0.0,Feb-2019,1256.97,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,242121,2,5,3,5,4,73347,85,1,1,12144,75,48600,0,3,0,6,22011,9811,58.4,0,0,129,135,7,4,3,7,,20,,0,2,3,3,6,10,6,11,3,12,0,0,0,4,100,33.3,0,0,283888,106348,23600,90863,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
,,37000,37000,37000, 36 months,6.46,1133.34,A,A1,Director Compliance,10+ years,MORTGAGE,185300,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,972xx,OR,6.8,1,Aug-1993,0,13,,15,0,36060,74.7,23,w,35126.66,35126.66,2246.76,2246.76,1873.34,373.42,0.0,0.0,0.0,Feb-2019,1133.34,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,406663,0,3,0,0,50,13023,83,0,0,19891,77,48300,0,0,0,0,27111,3540,91.1,0,0,144,304,55,40,4,68,,,13,0,4,4,6,9,4,11,15,4,15,0,0,0,0,91.3,50,0,0,441067,49083,39600,15667,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
,,10000,10000,10000, 60 months,10.72,216.04,B,B2,Assistant Manager - eDiscovery Services,4 years,MORTGAGE,100000,Source Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,226xx,VA,15.02,0,Oct-2008,1,,,10,0,3511,10.7,33,w,9873.29,9873.29,251.78,251.78,126.71,125.07,0.0,0.0,0.0,Feb-2019,260.71,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,321842,2,3,3,6,6,64816,88,1,2,2966,52,32800,5,7,7,9,32184,14189,19.8,0,0,113,122,7,3,3,7,,4,,0,2,2,3,6,15,6,15,2,10,0,0,0,5,100,0,0,0,360712,68327,17700,73726,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,26000,26000,26000, 60 months,16.91,644.91,C,C5,Associate Laboratory Director,10+ years,MORTGAGE,300000,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,117xx,NY,24.42,0,Sep-1993,2,,,26,0,94577,71.5,40,w,25439.02,25439.02,1253.18,1253.18,560.98,692.20,0.0,0.0,0.0,Feb-2019,644.91,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,731212,2,9,3,6,1,268238,95,2,5,10878,79,132200,1,10,2,11,28124,24006,73.2,0,0,139,292,5,1,4,5,,3,,0,11,15,11,12,15,15,20,15,26,0,0,0,5,100,54.5,0,0,838050,373441,89500,297263,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,5000,5000,5000, 36 months,15.02,173.38,C,C3,Machine Operator,10+ years,OWN,24000,Not Verified,Dec-2018,Current,n,,,other,Other,482xx,MI,37.15,0,Oct-2008,0,,,13,0,16162,67.3,19,w,4777.02,4777.02,340.5,340.50,222.98,117.52,0.0,0.0,0.0,Feb-2019,173.38,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,17012,1,1,0,0,26,850,43,2,2,3402,65,24000,0,0,0,2,1309,4017,71.1,0,0,103,122,6,6,0,6,,,,0,5,11,6,8,3,12,16,11,13,0,0,0,2,100,66.7,0,0,26000,17012,13900,2000,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,38500,38500,38500, 36 months,12.98,1296.85,B,B5,,n/a,OWN,70000,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,046xx,ME,30.33,0,Mar-2003,1,41,,9,0,7804,15.4,21,w,36729.66,36729.66,2552.06,2552.06,1770.34,781.72,0.0,0.0,0.0,Feb-2019,1296.85,Mar-2019,Feb-2019,0,76,1,Individual,,,,0,583,35719,3,2,1,2,5,27915,62,3,4,7292,37,50800,1,5,1,6,3969,41996,15.7,0,0,130,189,3,3,2,3,,3,41,1,6,6,6,10,4,7,14,6,9,0,0,0,4,90.5,0,0,0,95800,35719,49800,45000,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,16000,16000,16000, 60 months,13.56,368.66,C,C1,Field Engineer,10+ years,MORTGAGE,100000,Not Verified,Dec-2018,Current,n,,,other,Other,140xx,NY,23.74,0,Sep-1989,0,,,14,0,11505,21.0,40,w,15520.76,15520.76,819.24,819.24,479.24,340.00,0.0,0.0,0.0,Feb-2019,368.66,Mar-2019,Feb-2019,0,,1,Joint App,138500,22.36,Not Verified,0,0,252932,0,7,0,1,18,96647,80,0,1,11505,50,54800,0,1,0,2,18067,36495,24,0,0,140,351,14,14,6,204,,,,0,1,1,2,3,21,5,13,1,14,0,0,0,0,100,0,0,0,373029,108152,48000,113773,40663,Jul-2010,0,0,8,92.8,5,5,0,0,9,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,15000,15000,15000, 60 months,8.19,305.52,A,A4,Associate Director,< 1 year,MORTGAGE,39000,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,796xx,TX,27.48,0,Dec-2005,0,,,10,0,16093,25.5,22,w,14796.85,14796.85,346.47,346.47,203.15,143.32,0.0,0.0,0.0,Feb-2019,356.71,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,70830,1,6,1,1,2,54737,86,0,2,5625,56,63200,0,2,0,3,7083,47107,25.5,0,0,156,138,15,2,0,15,,,,0,4,4,4,7,15,4,7,4,10,0,0,0,1,100,0,0,0,126628,70830,63200,63428,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
,,5000,5000,5000, 36 months,7.02,154.44,A,A2,RN,10+ years,MORTGAGE,70000,Source Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,791xx,TX,17.62,0,Mar-2004,1,,,12,0,27233,45.4,31,w,4748.89,4748.89,305.96,305.96,251.11,54.85,0.0,0.0,0.0,Feb-2019,154.44,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,137132,1,1,0,1,14,7374,67,2,3,6921,49,60000,0,0,1,4,11428,31964,45.8,0,0,170,177,6,6,3,6,,6,,0,8,9,9,14,9,10,19,9,12,0,0,0,2,100,22.2,0,0,188826,34607,59000,11000,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
,,20000,20000,20000, 60 months,11.31,437.95,B,B3,Systems Engineer,10+ years,MORTGAGE,80000,Source Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,483xx,MI,26.15,0,Aug-1998,2,,,12,0,16613,27.7,33,w,19498.75,19498.75,857.05,857.05,501.25,355.80,0.0,0.0,0.0,Feb-2019,437.95,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,409679,1,4,3,4,1,62608,82,0,1,8022,58,60000,3,0,4,5,34140,43387,27.7,0,0,178,244,13,1,8,29,,1,,0,5,5,5,11,12,5,13,5,12,0,0,0,3,100,0,0,0,490355,79221,60000,76651,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
,,7025,7025,7025, 36 months,20.89,264.28,D,D4,,< 1 year,MORTGAGE,45000,Not Verified,Dec-2018,Current,n,,,small_business,Business,924xx,CA,23.31,1,Oct-2006,1,13,,13,0,11729,44.4,21,w,6738.56,6738.56,516.33,516.33,286.44,229.89,0.0,0.0,0.0,Feb-2019,264.28,Mar-2019,Feb-2019,0,66,1,Individual,,,,0,0,114596,1,1,0,0,54,430,3,1,2,5546,30,26400,0,0,3,2,8815,9860,51.7,0,0,114,144,5,5,1,5,13,0,13,2,5,7,7,11,2,11,18,7,13,0,0,0,1,66.7,28.6,0,0,248116,12159,20400,14716,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,15000,15000,15000, 36 months,11.8,496.79,B,B4,,n/a,MORTGAGE,15600,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,331xx,FL,18.31,0,Jul-2004,0,49,,2,0,8048,91.5,5,w,14297.99,14297.99,978.83,978.83,702.01,276.82,0.0,0.0,0.0,Feb-2019,496.79,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,8048,0,0,0,0,,0,,0,0,4972,92,8800,0,0,0,0,4024,752,91.5,0,0,,173,128,128,0,128,49,,49,0,2,2,2,4,0,2,5,2,2,0,0,0,0,80,100,0,0,8800,8048,8800,0,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
,,20000,20000,20000, 60 months,10.33,428.2,B,B1,Commercial truck driver,3 years,MORTGAGE,70000,Not Verified,Dec-2018,Current,n,,,major_purchase,Major purchase,078xx,NJ,17.01,0,Mar-2001,0,,,7,0,42844,73.7,14,w,19485.73,19485.73,839.18,839.18,514.27,324.91,0.0,0.0,0.0,Feb-2019,428.2,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,130448,0,0,0,1,22,0,,0,2,14829,74,58100,0,0,0,3,18635,9556,81.8,0,0,175,213,15,15,1,15,,15,,0,5,5,5,5,7,6,6,5,7,0,0,0,0,100,60,0,0,194100,42844,52400,0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,15000,15000,15000, 36 months,8.19,471.37,A,A4,,n/a,RENT,54000,Not Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,112xx,NY,21.64,0,Jan-1987,0,,,7,0,33102,63.3,11,w,14631.00,14631.00,471.37,471.37,369.00,102.37,0.0,0.0,0.0,Feb-2019,481.61,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,39411,0,1,0,1,13,6309,72,0,0,12585,65,52300,1,0,0,1,5630,19198,63.3,0,0,38,383,62,13,0,62,,13,,0,4,4,6,7,2,6,9,4,7,0,0,0,0,100,33.3,0,0,61100,39411,52300,8800,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,28000,28000,28000, 60 months,12.98,636.8,B,B5,Majot,10+ years,MORTGAGE,70000,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,232xx,VA,40.99,0,Jul-1990,1,50,,15,0,13854,54.1,57,w,27328.52,27328.52,1243.31,1243.31,671.48,571.83,0.0,0.0,0.0,Feb-2019,636.8,Mar-2019,Feb-2019,0,,1,Joint App,120000,25.52,Not Verified,0,0,343009,2,6,0,1,15,64143,58,2,3,7109,57,25600,1,11,3,6,26385,2391,74.8,0,0,135,341,4,4,6,146,,4,,0,1,4,1,3,27,8,24,4,15,0,0,0,4,98.2,0,0,0,392727,77997,9500,100349,29647,Sep-2004,0,6,8,0,3,8,0,0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,5000,5000,5000, 36 months,23.4,194.6,E,E1,Fixed ops director ,2 years,OWN,175000,Source Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,134xx,NY,19.96,0,Sep-2005,1,24,,16,0,14980,52.0,47,w,4803.91,4803.91,379.45,379.45,196.09,183.36,0.0,0.0,0.0,Feb-2019,194.6,Mar-2019,Feb-2019,0,25,1,Individual,,,,0,0,74661,2,6,2,4,6,59681,68,4,5,5113,64,28800,9,3,1,9,4666,11525,50.3,0,0,158,159,1,1,1,1,25,6,25,0,6,8,6,11,20,10,26,8,16,0,0,0,6,73.3,50,0,0,116645,74661,23200,87845,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,6000,6000,6000, 36 months,10.72,195.64,B,B2,,n/a,MORTGAGE,30000,Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,336xx,FL,19.4,0,Nov-2003,1,35,,22,0,8492,17.5,28,w,5714.64,5714.64,362.7,362.70,285.36,77.34,0.0,0.0,0.0,Feb-2019,195.64,Mar-2019,Feb-2019,0,35,1,Individual,,,,0,0,122927,2,1,1,1,11,3014,75,7,8,2020,22,48400,1,0,3,9,5854,31065,19.5,0,0,11,181,0,0,1,4,35,4,35,1,8,10,11,13,1,20,26,10,22,0,0,0,8,96.4,9.1,0,0,170226,11506,38600,4000,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
,,30000,30000,30000, 36 months,16.14,1056.79,C,C4,Camera Assembly,< 1 year,RENT,55000,Not Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,494xx,MI,23.75,0,Feb-1993,0,62,,11,0,39630,76.1,26,w,28684.63,28684.63,1938.73,1938.73,1315.37,623.36,0.0,0.0,0.0,Feb-2019,1056.79,Mar-2019,Feb-2019,0,62,1,Individual,,,,0,0,39630,0,0,0,0,37,0,,0,2,10165,76,52100,0,8,1,2,4403,2075,91.7,0,0,111,310,16,16,3,16,,11,,2,4,7,4,6,4,11,19,7,11,0,0,0,0,92.3,100,0,0,52100,39630,25000,0,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
,,15000,15000,15000, 36 months,7.02,463.3,A,A2,Clerk Typist 3,2 years,MORTGAGE,320000,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,173xx,PA,2.14,0,Dec-2004,0,,,12,0,12030,37.9,17,w,14246.70,14246.70,917.82,917.82,753.30,164.52,0.0,0.0,0.0,Feb-2019,463.3,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,117717,2,1,0,0,66,1129,10,2,5,8720,30,31700,0,1,0,5,9810,9420,54.5,0,0,158,76,1,1,1,1,,,,0,2,5,3,4,3,10,13,5,12,0,0,0,2,100,33.3,0,0,161881,13159,20700,11681,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
,,5000,5000,5000, 36 months,24.37,197.14,E,E2,Financial Services Specialist 3,10+ years,RENT,55000,Not Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,992xx,WA,10.82,0,Jul-2004,0,76,73,15,1,8297,66.9,51,w,4806.86,4806.86,384.13,384.13,193.14,190.99,0.0,0.0,0.0,Feb-2019,197.14,Mar-2019,Feb-2019,0,76,1,Individual,,,,0,0,57286,1,9,1,2,5,48989,126,0,0,4078,111,12400,0,0,0,2,3819,0,102,0,0,173,68,33,5,0,68,,16,,9,1,3,1,2,42,6,9,3,15,0,0,0,1,66,100,1,0,51418,57286,4000,39018,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,32000,32000,32000, 60 months,13.56,737.31,C,C1,General Manager,4 years,MORTGAGE,85000,Source Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,760xx,TX,31.85,0,Jul-2001,2,24,84,18,1,6734,19.1,37,w,31624.29,31624.29,869.9,869.90,375.71,494.19,0.0,0.0,0.0,Feb-2019,906.06,Mar-2019,Feb-2019,0,,1,Joint App,250000,13.8,Source Verified,0,0,387410,2,4,2,3,7,77804,83,2,4,2342,63,35200,4,1,6,7,21523,6208,28.6,0,0,156,209,1,1,3,31,,6,,0,2,6,4,8,14,13,20,6,18,0,0,0,4,97.3,25,1,0,465156,84538,8700,116551,12778,Jul-2001,3,3,28,26.3,9,25,0,0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,10000,10000,10000, 60 months,11.8,221.44,B,B4,Mechanical engineer,10+ years,MORTGAGE,92133,Not Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,315xx,GA,18.77,0,Jun-1982,1,,,14,0,10469,50.1,44,w,9752.58,9752.58,433.05,433.05,247.42,185.63,0.0,0.0,0.0,Feb-2019,221.44,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,347562,2,3,1,2,2,58827,37,2,6,9610,42,20900,2,5,4,9,34756,390,96.1,0,0,150,438,7,1,2,14,,1,,0,1,3,2,9,12,8,28,3,13,0,0,0,4,100,100,0,0,378718,69296,10000,79552,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,27950,27950,27950, 36 months,8.19,878.31,A,A4,hr generalist,4 years,MORTGAGE,75000,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,436xx,OH,30.7,0,Jan-1995,0,32,,13,0,14202,25.9,23,w,26570.20,26570.20,1737.54,1737.54,1379.80,357.74,0.0,0.0,0.0,Feb-2019,878.31,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,183007,1,2,0,1,22,49310,31,3,3,9017,28,54800,0,0,1,4,14077,32707,28.3,0,0,125,287,6,6,3,6,,7,32,0,3,4,5,7,4,10,16,4,13,0,0,0,3,91.3,0,0,0,271498,63512,45600,85410,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,20000,20000,20000, 36 months,7.02,617.73,A,A2,race and sportsbook supervisor,10+ years,MORTGAGE,53000,Source Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,891xx,NV,23.17,0,Apr-1991,0,,,9,0,22080,43.0,18,w,19499.27,19499.27,648.93,648.93,500.73,148.20,0.0,0.0,0.0,Feb-2019,660.63,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,104559,1,1,0,0,51,4103,20,1,1,5209,36,51400,0,2,0,1,13070,24725,23.7,0,0,51,332,5,5,4,5,,,,0,4,5,4,8,1,7,13,5,9,0,0,0,1,100,25,0,0,167482,26183,32400,21082,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,9500,9500,9500, 36 months,13.56,322.67,C,C1,Executive Assistant ,10+ years,MORTGAGE,49000,Source Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,490xx,MI,34.95,0,Mar-2005,2,,,7,0,6393,45.7,21,w,9066.93,9066.93,634.6,634.60,433.07,201.53,0.0,0.0,0.0,Feb-2019,322.67,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,144713,2,3,1,3,4,51885,83,1,2,4456,76,14000,2,8,5,6,20673,3188,64.6,0,0,143,165,4,4,3,4,,0,,0,2,3,2,4,7,3,11,3,7,0,0,0,2,100,50,0,0,172399,58278,9000,62399,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,24000,24000,24000, 60 months,10.33,513.84,B,B1,"Director, Demand Generation",4 years,RENT,86000,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,941xx,CA,8.99,0,Sep-1999,0,,,3,0,17575,88.8,5,w,23382.88,23382.88,1007.02,1007.02,617.12,389.90,0.0,0.0,0.0,Feb-2019,513.84,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,19658,0,1,0,0,161,2083,18,0,0,9351,63,19800,0,0,0,0,6553,2225,88.8,0,0,231,142,58,58,0,78,,,,0,2,2,2,3,2,2,3,2,3,0,0,0,0,100,100,0,0,31249,19658,19800,11449,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
,,2000,2000,2000, 36 months,20.89,75.24,D,D4,Supervisor ,8 years,RENT,47000,Source Verified,Dec-2018,Current,n,,,other,Other,153xx,PA,18.62,5,Jul-2007,1,15,,10,0,7103,69.6,18,f,1918.45,1918.45,147.0,147.00,81.55,65.45,0.0,0.0,0.0,Feb-2019,75.24,Mar-2019,Feb-2019,0,15,1,Individual,,,,0,0,30353,1,6,1,1,6,23250,90,0,0,5487,84,10200,2,2,1,1,3035,2037,75.2,0,0,137,98,25,6,0,68,,6,20,4,2,4,2,2,11,4,7,4,10,0,0,4,1,66.7,100,0,0,36088,30353,8200,25888,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,30000,30000,30000, 60 months,13.56,691.23,C,C1,Deputy Finance Director,6 years,MORTGAGE,148550,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,282xx,NC,21.88,0,Aug-1995,1,,,31,0,49851,78.0,60,w,29291.56,29291.56,1348.56,1348.56,708.44,640.12,0.0,0.0,0.0,Feb-2019,691.23,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,232608,1,18,1,2,4,125220,119,0,0,10838,103,63900,2,1,1,2,7754,12854,77.8,0,0,280,164,28,4,1,28,,4,,0,8,9,11,17,39,12,20,9,31,0,0,0,1,100,60,0,0,292269,175071,57900,105569,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,10000,10000,10000, 36 months,12.98,336.85,B,B5,,< 1 year,RENT,70000,Not Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,191xx,PA,10.61,0,Nov-2012,2,,,7,0,6242,37.4,9,w,9540.16,9540.16,662.88,662.88,459.84,203.04,0.0,0.0,0.0,Feb-2019,336.85,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,17069,0,1,1,1,12,10827,83,0,3,2847,58,16700,3,1,2,4,2438,1625,76.1,0,0,12,73,13,12,0,15,,0,,0,4,5,4,4,1,6,8,5,7,0,0,0,1,100,50,0,0,29682,17069,6800,12982,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,8000,8000,8000, 36 months,6.46,245.05,A,A1,Airfield Maintenance,5 years,MORTGAGE,52000,Source Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,895xx,NV,5.58,0,Oct-2001,0,,,3,0,8060,100.8,10,w,7594.95,7594.95,485.79,485.79,405.05,80.74,0.0,0.0,0.0,Feb-2019,245.05,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,258732,0,0,0,0,106,0,,0,0,0,101,8000,0,2,0,1,129366,,,0,0,115,206,144,21,3,,,23,,0,0,1,0,1,2,2,5,1,3,0,0,0,0,100,,0,0,265345,8060,0,0,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
,,22000,22000,22000, 36 months,8.19,691.33,A,A4,Sales Executive,4 years,MORTGAGE,125000,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,361xx,AL,28.2,0,Mar-2005,0,,,16,0,26372,65.6,25,w,20913.95,20913.95,1367.64,1367.64,1086.05,281.59,0.0,0.0,0.0,Feb-2019,691.33,Mar-2019,Feb-2019,0,,1,Joint App,125000,28.2,Not Verified,0,0,165908,0,6,1,2,7,44488,50,0,1,7884,55,40200,1,11,2,3,10369,1292,94,0,0,165,124,22,7,2,35,,3,,0,4,7,4,4,14,9,9,7,16,0,0,0,1,100,75,0,0,230513,70860,21700,89713,45699,Sep-2016,0,0,1,0,0,1,0,0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,15000,15000,15000, 36 months,8.19,471.37,A,A4,program analyst,10+ years,MORTGAGE,95000,Source Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,863xx,AZ,25.2,0,Dec-2000,0,27,,17,0,10150,18.7,25,w,14259.49,14259.49,932.5,932.50,740.51,191.99,0.0,0.0,0.0,Feb-2019,471.37,Mar-2019,Feb-2019,0,27,1,Individual,,,,0,0,485502,1,6,1,2,8,60863,38,1,2,5114,30,54300,4,1,1,4,28559,33050,23.5,0,0,137,216,6,6,4,21,34,8,34,1,2,2,4,8,7,9,14,2,17,0,0,0,2,84,0,0,0,702601,71013,43200,154851,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
,,3000,3000,3000, 36 months,8.19,94.28,A,A4,Laundry Attendant II,10+ years,RENT,36000,Source Verified,Dec-2018,Current,n,,,major_purchase,Major purchase,347xx,FL,16.5,0,Jan-2002,1,66,,7,0,880,4.0,17,w,2851.89,2851.89,186.51,186.51,148.11,38.40,0.0,0.0,0.0,Feb-2019,94.28,Mar-2019,Feb-2019,0,66,1,Individual,,,,0,0,10148,1,3,1,2,3,9268,69,0,0,731,29,21800,2,4,1,2,1450,20920,4,0,0,155,203,69,3,2,69,,3,,2,3,3,4,6,8,4,7,3,7,0,0,0,1,88.2,0,0,0,35300,10148,21800,13500,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,10000,10000,10000, 36 months,8.19,314.25,A,A4,,n/a,MORTGAGE,58000,Not Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,850xx,AZ,27.81,0,Aug-1986,0,,,16,0,10097,16.2,32,w,9506.32,9506.32,621.68,621.68,493.68,128.00,0.0,0.0,0.0,Feb-2019,314.25,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,65342,3,2,0,1,22,8764,27,3,5,8504,20,62300,0,7,0,6,4084,17096,33.2,0,0,128,388,3,3,2,69,,22,,0,1,4,2,2,5,13,25,4,16,0,0,0,3,100,50,0,0,150300,18861,25600,33000,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,12000,12000,12000, 36 months,14.47,412.88,C,C2,,n/a,RENT,50097,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,681xx,NE,34,0,Dec-2001,0,47,,13,0,11786,33.5,32,w,11460.41,11460.41,811.29,811.29,539.59,271.70,0.0,0.0,0.0,Feb-2019,412.88,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,29044,0,3,1,2,9,17258,49,1,3,4907,41,35200,1,10,1,5,2234,9650,49.7,0,0,155,204,9,9,0,13,47,9,47,0,3,5,5,5,21,10,11,5,13,0,0,0,2,93.5,20,0,0,70441,29044,19200,35241,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
